,Phe,,Cys,,Tyr,,Gln,,Leu,,Asn,,Gly,,Ile,,Pro,,Arg,,Ala,,Asp,,Glu,,His,,Lys,,Met,,Ser,,Thr,,Trp,,Val
626.112,71.804,626.228,129.251,626.228,65.6512,626.112,110.783,626.228,131.302,626.112,51.2886,626.259,34.8772,626.112,71.804,625.023,26.6284,626.112,53.3401,626.089,45.1336000000001,626.089,49.5309285714285,626.089,24.7658071428571,626.089,130.4786,626.089,36.632157142857,626.089,52.1093799999999,626.089,248.920666666667,626.089,112.1527,626.089,98.2853909090911,626.089,88.9000333333332
624.893,69.7352,625.009,137.423,625.009,55.3795,624.893,96.3987,625.009,147.679,624.893,51.2759,625.04,36.9196,624.893,73.8373,623.802,36.8609,624.893,51.2759,624.87,46.2506000000001,624.87,48.9296428571428,624.87,24.6130785714286,624.87,137.00524,624.87,36.917857142857,624.87,52.0956999999999,624.87,237.924666666667,624.87,112.124366666667,624.87,98.821781818182,624.87,94.3472333333331
623.674,77.9201,623.79,118.934,623.79,65.6188,623.674,94.3243,623.79,141.491,623.674,43.0611,623.821,34.8599,623.674,73.819,622.581,49.1356,623.674,43.0611,623.651,47.9816500000001,623.651,50.9665,623.651,24.0220714285714,623.651,142.71148,623.651,39.2545285714284,623.651,52.9028399999999,623.651,236.495333333334,623.651,114.827366666666,623.651,98.6092363636365,623.651,92.2743999999998
622.454,86.1009,622.57,133.255,622.57,59.4523,622.454,79.9508,622.57,145.556,622.454,55.3506,622.602,24.6009,622.454,75.8508,621.36,24.5617,622.454,38.9504,622.432,48.6877000000001,622.432,54.1764714285714,622.432,23.57525,622.432,144.32128,622.432,39.8291714285712,622.432,54.9417199999999,622.432,235.066666666667,622.432,121.634666666666,622.432,101.007227272727,622.432,99.7670999999998
621.234,73.7825,621.351,116.826,621.351,71.7351,621.234,71.733,621.351,139.371,621.234,36.8913,621.382,38.9418,621.234,71.733,620.138,32.7407,621.234,47.1388,621.212,49.0858500000001,621.212,52.4078714285714,621.212,22.5449142857143,621.212,148.38588,621.212,39.5274857142855,621.212,48.3707599999999,621.212,248.675333333334,621.212,120.240333333333,621.212,104.897336363637,621.212,102.474433333333
620.014,77.8623,620.13,129.091,620.13,69.6683,620.014,92.2054,620.13,151.631,620.014,55.3232,620.162,30.736,620.014,77.8623,618.916,38.8699,620.014,47.1272,619.992,49.5863000000001,619.992,56.2017571428571,619.992,22.8318357142857,619.992,145.89484,619.992,37.1753142857141,619.992,49.1777999999999,619.992,239.054,619.992,117.476666666667,619.992,104.313854545455,619.992,106.550166666666
618.794,73.746,618.91,110.622,618.91,69.651,618.794,77.843,618.91,133.156,618.794,65.552,618.941,36.874,618.794,73.746,617.693,51.1319,618.794,59.4065,618.771,49.9839000000001,618.771,55.6037142857142,618.771,22.3876214285714,618.771,140.93932,618.771,36.5813285714284,618.771,44.2501199999999,618.771,234.897333333334,618.771,120.860666666666,618.771,103.172027272727,618.771,103.7915
617.573,65.5358,617.689,131.075,617.689,63.4897,617.573,90.1118,617.689,131.075,617.573,43.0079,617.721,40.961,617.573,75.7758,616.471,47.0296,617.573,45.0559,617.551,49.1519500000001,617.551,53.5435571428571,617.551,22.8205785714286,617.551,135.98704,617.551,35.1094142857141,617.551,44.2364399999999,617.551,226.645333333334,617.551,122.880666666667,617.551,102.399845454546,617.551,98.3045999999998
616.352,59.3771,616.468,131.043,616.468,71.6641,616.352,92.1369,616.468,118.758,616.352,40.9498,616.5,40.9509,616.352,59.3771,615.248,32.7081,616.352,53.2347,616.33,49.7538500000001,616.33,52.0674428571428,616.33,22.66835,616.33,133.49984,616.33,35.3940857142855,616.33,45.4516599999999,616.33,226.59,616.33,129.673333333333,616.33,102.002681818182,616.33,97.5979333333331
615.131,77.7853,615.247,110.54,615.247,61.4112,615.131,85.9732,615.247,114.634,615.131,55.2685,615.278,32.7526,615.131,71.6443,614.025,40.8749,615.131,49.1275,615.108,49.6395500000001,615.108,48.5452142857143,615.108,24.41705,615.108,126.9152,615.108,36.2615857142855,615.108,49.1268199999999,615.108,211.5248,615.108,127.595,615.108,102.162681818182,615.108,91.4326999999998
613.909,59.3477,614.026,133.025,614.026,69.5821,613.909,96.1843,614.026,106.42,613.909,42.976,614.057,45.0237,613.909,77.766,612.801,32.6917,613.909,45.0224,613.887,48.1955500000001,613.887,45.0248714285714,613.887,23.5335428571429,613.887,130.97572,613.887,35.0813857142855,613.887,47.8863599999999,613.887,206.013466666667,613.887,130.294333333333,613.887,101.207281818182,613.887,86.6359666666665
612.687,71.6088,612.804,116.623,612.804,67.5189,612.687,79.7927,612.804,116.623,612.687,42.9653,612.835,45.0125,612.687,71.6088,611.577,34.7263,612.687,42.9653,612.665,47.7741000000001,612.665,47.0591857142857,612.665,24.1131071428571,612.665,129.30424,612.665,34.7806999999998,612.665,52.3776799999999,612.665,210.050133333334,612.665,124.804333333333,612.665,102.485854545455,612.665,79.1120999999998
611.465,53.182,611.582,130.913,611.582,59.3201,611.465,77.7275,611.582,94.0939,611.465,57.2729,611.613,47.0469,611.465,77.7275,610.353,51.0553,611.465,51.1365,611.443,47.1486000000001,611.443,42.9560857142857,611.443,23.9610285714286,611.443,123.54628,611.443,34.7725999999998,611.443,50.7284399999999,611.443,222.273333333334,611.443,124.774,611.443,104.133490909091,611.443,79.0907999999998
610.243,83.8431,610.359,120.656,610.359,59.3054,610.243,63.3935,610.359,126.791,610.243,42.944,610.39,26.5851,610.243,59.3036,609.129,44.9174,610.243,55.2137,610.22,46.5226000000001,610.22,43.5277714285714,610.22,24.2481357142857,610.22,131.69368,610.22,35.9321714285712,610.22,52.3493999999999,610.22,216.7696,610.22,122.017,610.22,102.622254545455,610.22,85.8863666666665
609.02,65.4223,609.136,98.1363,609.136,69.5132,609.02,85.8667,609.136,124.715,609.02,42.9334,609.168,42.9345,609.02,77.689,607.904,36.7414,609.02,53.1556,608.997,45.9998000000001,608.997,44.9768714285714,608.997,23.8040285714286,608.997,131.66428,608.997,37.0919714285712,608.997,53.5632999999999,608.997,207.172933333334,608.997,117.897666666667,608.997,101.851345454546,608.997,91.3186333333331
607.797,89.9333,607.913,100.156,607.913,71.5399,607.797,75.6258,607.913,114.464,607.797,63.3621,607.944,30.6599,607.797,69.4939,606.679,48.9763,607.797,47.0106,607.774,46.7044500000001,607.774,45.5482571428571,607.774,23.7982,607.774,131.6288,607.774,36.7920857142855,607.774,55.5945799999999,607.774,208.4796,607.774,114.461333333333,607.774,99.4104181818183,607.774,89.9350666666665
606.573,81.7373,606.69,98.0876,606.69,67.4352,606.573,98.0848,606.69,122.609,606.573,42.9121,606.721,36.7828,606.573,59.2595,605.453,51.0042,606.573,36.7818,606.551,47.5095500000001,606.551,46.9971428571428,606.551,23.3530428571428,606.551,127.51052,606.551,36.7814428571427,606.551,55.1729199999999,606.551,213.88,606.551,117.156333333333,606.551,99.9431727272729,606.551,84.4629333333331
605.349,77.6312,605.466,112.364,605.466,63.3325,605.349,85.8029,605.466,134.837,605.349,42.9014,605.497,49.0316,605.349,79.6741,604.228,36.7138,605.349,57.2019,605.327,47.9065500000001,605.327,48.7383,605.327,24.0765428571428,605.327,129.11772,605.327,36.7718142857141,605.327,54.3444799999999,605.327,216.552666666667,605.327,120.532,605.327,101.960727272727,605.327,78.9941666666665
604.125,69.4422,604.242,110.294,604.242,53.1044,604.125,73.5271,604.242,106.209,604.125,49.018,604.273,42.892,604.125,79.6543,603.002,26.5089,604.125,51.0605,604.103,48.0986500000001,604.103,47.8499428571428,604.103,23.9251857142857,604.103,121.73012,604.103,38.5130428571427,604.103,51.0619999999999,604.103,204.2442,604.103,127.310666666666,604.103,100.636290909091,604.103,78.9738666666665
602.901,71.4669,603.018,118.434,603.018,63.3011,602.901,75.5507,603.018,114.35,602.901,42.8801,603.049,38.7974,602.901,85.7603,601.775,48.9273,602.901,51.0478,602.879,48.8017000000001,602.879,50.1737142857143,602.879,25.2310428571428,602.879,124.96616,602.879,39.6708714285713,602.879,49.8237799999999,602.879,198.748466666667,602.879,127.960333333333,602.879,100.797354545455,602.879,78.2730999999998
601.676,67.3664,601.793,116.363,601.793,51.0366,601.676,85.739,601.793,122.488,601.676,48.9937,601.824,42.8707,601.676,93.9046,600.549,40.7625,601.676,40.8281,601.654,49.4025500000001,601.654,50.4519428571428,601.654,25.2257142857143,601.654,113.50444,601.654,37.912257142857,601.654,48.9934199999999,601.654,191.892866666667,601.654,125.208333333333,601.654,100.400263636364,601.654,84.3775666666665
600.451,79.595,600.568,102.048,600.568,48.983,600.451,102.045,600.568,106.13,600.451,55.1042,600.6,38.7781,600.451,81.6359,599.322,26.489,600.451,48.9815,600.429,48.2676500000001,600.429,48.9825571428571,600.429,26.3855,600.429,115.10796,600.429,36.737257142857,600.429,49.3887199999999,600.429,201.367333333334,600.429,124.495333333333,600.429,100.191127272727,600.429,82.9970333333331
599.226,87.7368,599.343,81.618,599.343,59.173,599.226,65.2925,599.343,124.467,599.226,51.0098,599.374,42.8494,599.226,67.3329,598.095,44.8163,599.226,53.0502,599.204,49.0714500000001,599.204,51.5908,599.204,26.2340357142857,599.204,118.34256,599.204,37.603457142857,599.204,51.8253399999999,599.204,212.199066666667,599.204,127.863666666666,599.204,99.6100000000002,599.204,84.3371999999998
598.001,83.6352,598.117,106.077,598.117,63.2382,598.001,91.7948,598.117,126.476,598.001,57.1168,598.149,36.7189,598.001,83.6352,596.867,48.8783,598.001,53.037,597.978,47.4280500000001,597.978,49.2490571428571,597.978,25.7903928571428,597.978,124.022,597.978,35.8456428571427,597.978,55.4831599999999,597.978,224.388,597.978,124.435666666666,597.978,97.9147090909093,597.978,81.5951999999998
596.775,59.1419,596.892,110.13,596.892,61.1831,596.775,85.6538,596.892,126.445,596.775,40.7875,596.923,34.6704,596.775,81.5751,595.639,34.6134,596.775,48.945,596.752,47.0082000000001,596.752,48.0729,596.752,24.1823642857143,596.752,120.72716,596.752,34.6715142857141,596.752,55.8786599999999,596.752,229.77,596.752,118.286333333333,596.752,99.1891272727274,596.752,82.9351999999998
595.549,71.3605,595.666,99.9075,595.666,53.0122,595.549,81.5548,595.666,138.647,595.549,55.0495,595.697,40.7785,595.549,73.3993,594.411,44.7826,595.549,30.5831,595.526,46.6905000000001,595.526,48.3517714285714,595.526,24.9046714285714,595.526,129.67248,595.526,33.7872142857141,595.526,55.0503399999999,595.526,228.355333333334,595.526,110.778333333333,595.526,98.4222636363638,595.526,84.9527999999998
594.322,79.4962,594.439,97.8443,594.439,59.1142,594.322,69.3043,594.439,120.267,594.322,42.8056,594.47,32.6147,594.322,79.4962,593.183,44.7714,594.322,55.0358,594.3,46.4752500000001,594.3,48.9215571428571,594.3,23.7326428571428,594.3,129.64204,594.3,33.4860999999998,594.3,59.11188,594.3,224.222666666667,594.3,111.431333333333,594.3,100.066190909091,594.3,82.8941666666665
593.095,73.3628,593.212,110.047,593.212,61.1374,593.095,79.4764,593.212,154.882,593.095,61.1357,593.244,34.6445,593.095,69.2871,591.954,26.4492,593.095,52.9843,593.073,44.6291500000001,593.073,46.8715285714285,593.073,24.1636857142857,593.073,125.53592,593.073,35.2244428571427,593.073,61.54242,593.073,221.447333333334,593.073,117.515666666666,593.073,99.8558454545456,593.073,73.3661999999998
591.868,79.4566,591.985,110.02,591.985,65.1971,591.868,79.4566,591.985,142.619,591.868,42.7843,592.017,44.8229,591.868,75.3819,590.725,26.4425,591.868,50.9337,591.846,44.4152500000001,591.846,49.1880571428571,591.846,24.1560785714286,591.846,112.46684,591.846,36.9618428571427,591.846,56.6384599999999,591.846,211.887333333334,591.846,120.203,591.846,99.0875727272729,591.846,67.9122666666664
590.641,69.2526,590.758,97.7712,590.758,75.3653,590.641,69.2526,590.758,124.251,590.641,59.0684,590.789,36.6642,590.641,85.5474,589.495,42.7041,590.641,36.6632,590.618,42.6731500000001,590.618,45.3904142857143,590.618,23.7143642857143,590.618,111.62308,590.618,34.9173857142855,590.618,55.40428,590.618,215.906,590.618,118.139666666666,590.618,99.2496909090911,590.618,68.5717666666664
589.413,85.5261,589.53,114.038,589.53,57.019,589.413,77.3807,589.53,152.73,589.413,40.7267,589.562,36.655,589.413,97.7441,588.266,40.6604,589.413,52.9447,589.391,41.2367500000001,589.391,47.4171285714286,589.391,22.9815571428571,589.391,113.21888,589.391,36.6539142857141,589.391,55.79916,589.391,215.849333333334,589.391,115.392666666667,589.391,97.9306090909093,589.391,71.2730333333331
588.185,83.469,588.302,114.01,588.302,57.0048,588.185,91.6123,588.302,150.656,588.185,42.7524,588.334,40.7177,588.185,73.2898,587.036,48.7802,588.185,48.8599,588.163,40.1063000000001,588.163,48.2793428571428,588.163,24.7212,588.163,114.0024,588.163,36.0650714285712,588.163,48.8624999999999,588.163,214.4448,588.163,118.076,588.163,97.5355636363638,588.163,63.7918999999998
586.957,83.4482,587.074,103.804,587.074,44.7784,586.957,91.5894,587.074,126.194,586.957,48.8477,587.105,26.4599,586.957,91.5894,585.805,40.64,586.957,40.7064,586.935,39.7905500000001,586.935,47.1045,586.935,24.5693357142857,586.935,106.65148,586.935,34.0216285714284,586.935,45.9977199999999,586.935,214.388133333334,586.935,122.798666666667,586.935,97.8818363636366,586.935,60.3807666666664
585.728,77.3229,585.845,132.267,585.845,36.6277,585.728,101.741,585.845,134.302,585.728,36.6267,585.877,38.6625,585.728,81.3926,584.575,48.7557,585.728,40.6963,585.706,40.2890000000001,585.706,46.2199,585.706,24.9989571428571,585.706,114.76644,585.706,33.7215142857141,585.706,53.30878,585.706,211.6188,585.706,118.021666666666,585.706,98.781781818182,585.706,65.7903999999998
584.499,71.2007,584.617,134.268,584.617,52.8935,584.499,89.5095,584.617,136.303,584.499,42.7204,584.648,36.6185,584.499,77.3037,583.344,44.6815,584.499,30.5146,584.477,40.2795000000001,584.477,46.2097571428571,584.477,24.7024714285714,584.477,113.92472,584.477,33.4209714285712,584.477,54.11094,584.477,233.266,584.477,115.955333333333,584.477,99.4968000000002,584.477,80.0143999999998
583.27,81.352,583.387,119.998,583.387,63.0496,583.27,81.352,583.387,134.235,583.27,56.9464,583.419,36.6094,583.27,81.352,582.113,36.5484,583.27,56.9464,583.248,41.7942000000001,583.248,44.4536,583.248,22.9529071428571,583.248,108.19844,583.248,32.2490142857141,583.248,58.16386,583.248,226.431333333334,583.248,115.248666666666,583.248,98.5481000000002,583.248,80.6749333333331
582.041,89.4649,582.158,124.034,582.158,44.7337,582.041,75.2318,582.158,126.068,582.041,32.5327,582.189,28.4669,582.041,85.3983,580.881,44.659,582.041,56.9322,582.018,41.5811000000001,582.018,44.1521857142857,582.018,24.1091071428571,582.018,112.2316,582.018,33.6947142857141,582.018,59.78006,582.018,225.021333333334,582.018,115.899333333333,582.018,97.9699181818184,582.018,75.9124666666664
580.811,95.5409,580.928,113.839,580.928,50.8211,580.811,85.377,580.928,113.839,580.811,38.6229,580.959,36.5911,580.811,89.4426,579.649,48.7066,580.811,56.918,580.788,41.4692000000001,580.788,42.9798,580.788,25.1199285714286,580.788,119.52776,580.788,33.1036999999998,580.788,58.95416,580.788,216.829333333334,580.788,114.513666666667,580.788,97.2052272727274,580.788,68.4374333333331
579.581,85.3557,579.698,123.973,579.698,56.9055,579.581,93.4848,579.698,117.876,579.581,56.9038,579.729,42.679,579.581,77.2266,578.417,54.7812,579.581,54.8715,579.558,41.2554000000001,579.558,42.0983285714286,579.558,23.5172285714286,579.558,119.49732,579.558,34.2575428571427,579.558,52.43432,579.558,228.968666666667,579.558,116.517,579.558,96.8113363636365,579.558,71.8059666666664
578.35,77.2073,578.468,109.719,578.468,73.1459,578.35,95.4933,578.468,144.26,578.35,32.5083,578.499,38.6047,578.35,91.4297,577.184,62.8811,578.35,42.6672,578.328,42.3628000000001,578.328,44.1179428571428,578.328,22.7858,578.328,119.46996,578.328,36.8617857142855,578.328,51.2037,578.328,220.789933333334,578.328,118.521,578.328,94.940181818182,578.328,69.0818999999998
577.119,113.751,577.237,113.754,577.237,62.971,577.119,89.3756,577.237,130.005,577.119,42.6566,577.268,32.5011,577.119,79.2193,575.952,38.5303,577.119,44.6878,577.097,41.3359000000001,577.097,47.0059285714286,577.097,22.6339785714286,577.097,115.38204,577.097,37.1426285714284,577.097,48.3436,577.097,219.379266666667,577.097,120.522,577.097,96.0234090909093,577.097,73.1256666666664
575.888,113.722,576.006,123.88,576.006,56.8629,575.888,103.569,576.006,129.972,575.888,42.6459,576.037,44.6779,575.888,93.4149,574.719,40.548,575.888,52.7997,575.866,42.6456000000001,575.866,47.8654571428571,575.866,23.3531285714286,575.866,110.47412,575.866,37.4228857142855,575.866,49.95574,575.866,201.722733333334,575.866,118.462,575.866,97.2928000000002,575.866,70.3983666666664
574.657,144.148,574.774,87.3033,574.774,46.6971,574.657,95.4218,574.774,115.728,574.657,52.7865,574.806,48.7273,574.657,93.3915,573.485,40.5378,574.657,54.8168,574.635,43.4472000000001,574.635,48.4339428571428,574.635,25.6671214285714,574.635,116.1286,574.635,37.7040857142855,574.635,51.16112,574.635,201.675066666667,574.635,113.697,574.635,100.033572727273,574.635,80.5334333333331
573.425,146.142,573.543,113.669,573.543,56.8345,573.425,103.517,573.543,113.669,573.425,50.7436,573.574,38.5662,573.425,77.1303,572.251,54.7122,573.425,56.8328,573.403,44.4512000000001,573.403,48.4232857142857,573.403,25.6602714285714,573.403,113.66368,573.403,39.4344571428569,573.403,56.01842,573.403,190.796733333334,573.403,106.225,573.403,99.4563636363638,573.403,77.1305666666664
572.193,166.397,572.311,97.4062,572.311,60.8789,572.193,91.3156,572.311,129.875,572.193,66.9648,572.342,42.6151,572.193,87.2572,571.017,36.4656,572.193,50.7309,572.171,45.3530000000001,572.171,52.4691,572.171,26.2330285714286,572.171,117.69276,572.171,39.1351428571427,572.171,58.036,572.171,197.511266666667,572.171,99.4339666666665,572.171,98.1402636363638,572.171,80.4935666666664
570.961,188.672,571.079,101.439,571.079,60.8636,570.961,95.3503,571.079,113.612,570.961,52.747,571.11,52.7484,570.961,81.1492,569.783,44.5579,570.961,44.632,570.939,46.6604500000001,570.939,54.1970714285714,570.939,27.9663357142857,570.939,127.40352,570.939,39.1265285714284,570.939,56.39962,570.939,204.224333333334,570.939,103.464966666667,570.939,97.009181818182,570.939,77.7679666666665
569.728,202.822,569.846,105.471,569.846,54.7636,569.728,89.2418,569.846,121.697,569.728,50.7056,569.877,40.5656,569.728,97.3547,568.548,50.6212,569.728,44.6209,569.706,46.8519000000001,569.706,53.3142714285714,569.706,29.4089142857143,569.706,127.37308,569.706,37.0891714285712,569.706,57.60226,569.706,210.936,569.706,105.466633333333,569.706,99.5645181818184,569.706,84.5087999999998
